"","CatalogNumber","YearCollected","MonthCollected","DayCollected","IndividualFishID","FishBarcode","Dissector","Examiner","DissectionDate","Sex","TotalLength_mm","StandardLength_mm","Weight_mg","CI","combo","Latitude","Longitude","trem.meta","crus.lercyp","trem.diphur","trem.n","mono.gyrsp","mono.unk","trem.white","trem.p","trem.neasp","trem.unk","trem.acet","trem.unclear","cest.larv","nem.cont","trem.cent","nem.cap","cest.b","trem.buc","nem.unk","nem.larv","myxo.myxsp","myxo.m","mono.dacsp"
"105","MSB:Fish:4075",1977,6,9,"MSB 4075-1","JAR11721F","EO","GC","07-31-2025",NA,50,41,1450,"impact","impact_1971-1980",34.848054,-106.716649,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"106","MSB:Fish:4075",1977,6,9,"MSB 4075-3","JAR11724F","EO","JG","07-31-2025","F",45,36,978,"impact","impact_1971-1980",34.848054,-106.716649,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,2,0,2
"107","MSB:Fish:4075",1977,6,9,"MSB 4075-2","JAR11720F","JG","GC","07-31-2025",NA,52,43,1701,"impact","impact_1971-1980",34.848054,-106.716649,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"108","MSB:Fish:4101",1977,5,12,"MSB 4101-1","JAR11747F","EO","EO","07-31-2025",NA,51,43,1591,"impact","impact_1971-1980",34.857048,-106.719821,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"109","MSB:Fish:4101",1977,5,12,"MSB 4101-5","JAR11739F","EO","GC","07-31-2025",NA,42,43,757,"impact","impact_1971-1980",34.857048,-106.719821,0,0,1,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,19,0,0
"110","MSB:Fish:4101",1977,5,12,"MSB 4101-3","JAR11745F","EO","EO","07-31-2025","F",43,35,804,"impact","impact_1971-1980",34.857048,-106.719821,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,4
"111","MSB:Fish:4101",1977,5,12,"MSB 4101-2","JAR11744F","JG","GC","07-31-2025",NA,43,35,1041,"impact","impact_1971-1980",34.857048,-106.719821,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"112","MSB:Fish:4101",1977,5,12,"MSB 4101-4","JAR11742F","JG","CLW GC","07-31-2025",NA,45,36,967,"impact","impact_1971-1980",34.857048,-106.719821,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"113","MSB:Fish:4114",1977,5,13,"MSB 4114-1","JAR11756F","EO","EO","08-01-2025","F",52,42,1845,"impact","impact_1971-1980",34.905272,-106.685564,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"114","MSB:Fish:4114",1977,5,13,"MSB 4114-5","JAR11750F","EO","EO","08-01-2025",NA,47,38,1113,"impact","impact_1971-1980",34.905272,-106.685564,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"115","MSB:Fish:4114",1977,5,13,"MSB 4114-2","JAR11754F","JG","CLW","08-01-2025",NA,50,43,1512,"impact","impact_1971-1980",34.905272,-106.685564,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"116","MSB:Fish:4114",1977,5,13,"MSB 4114-4","JAR11751F","JG","JG","08-01-2025","F",47,40,1284,"impact","impact_1971-1980",34.905272,-106.685564,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"117","MSB:Fish:4114",1977,5,13,"MSB 4114-3","JAR11753F","EO","GC","08-01-2025",NA,51,43,1646,"impact","impact_1971-1980",34.905272,-106.685564,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,2,0,0
"118","MSB:Fish:4157",1977,8,5,"MSB 4157-4","JAR11814F","EO","BP","08-07-2025",NA,52,42,1284,"impact","impact_1971-1980",34.905272,-106.685564,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"119","MSB:Fish:4157",1977,8,5,"MSB 4157-2","JAR11816F","JG","JG","08-07-2025","F",55,46,1521,"impact","impact_1971-1980",34.905272,-106.685564,0,0,7,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,2
"120","MSB:Fish:4157",1977,8,5,"MSB 4157-5","JAR11811F","JG","JG","08-07-2025","F",50,43,1300,"impact","impact_1971-1980",34.905272,-106.685564,0,0,6,0,0,0,0,NA,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0
"121","MSB:Fish:4157",1977,8,5,"MSB 4157-3","JAR11810F","EO","EO","08-07-2025",NA,52,43,1367,"impact","impact_1971-1980",34.905272,-106.685564,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,2,0,0
"122","MSB:Fish:4157",1977,8,5,"MSB 4157-1","JAR11813F","EO","JG","08-07-2025",NA,61,52,2325,"impact","impact_1971-1980",34.905272,-106.685564,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,4
"123","MSB:Fish:4174",1977,8,4,"MSB 4174-1","JAR11768F","BP","JG","08-01-2025",NA,32,26,277,"impact","impact_1971-1980",34.859396,-106.720148,0,1,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"124","MSB:Fish:4174",1977,8,4,"MSB 4174-5","JAR11759F","BP","EO","08-01-2025","F",36,29,468,"impact","impact_1971-1980",34.859396,-106.720148,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,2
"125","MSB:Fish:4174",1977,8,4,"MSB 4174-3","JAR11760F","BP","JG","08-01-2025",NA,40,32,646,"impact","impact_1971-1980",34.859396,-106.720148,0,0,9,0,0,0,0,NA,0,1,0,0,0,NA,0,0,0,0,0,0,60,0,0
"126","MSB:Fish:4174",1977,8,4,"MSB 4174-4","JAR11757F","EO","EO","08-01-2025","F",36,28,435,"impact","impact_1971-1980",34.859396,-106.720148,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,2
"127","MSB:Fish:4174",1977,8,4,"MSB 4174-2","JAR11765F","BP","BP","08-01-2025","F",37,29,419,"impact","impact_1971-1980",34.859396,-106.720148,0,0,2,0,1,0,1,NA,0,0,1,0,0,NA,1,0,0,0,0,0,57,0,2
"128","MSB:Fish:43375",1999,8,25,"MSB 43375-4","JAR11727F","EO","GC","07-31-2025",NA,47,37,879,"impact","impact_1991-2000",35.089293,-106.680842,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,0
"129","MSB:Fish:43375",1999,8,25,"MSB 43375-3","JAR11736F","JG","JG","07-31-2025",NA,43,34,758,"impact","impact_1991-2000",35.089293,-106.680842,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"130","MSB:Fish:43375",1999,8,25,"MSB 43375-2","JAR11733F","EO","EO","07-31-2025",NA,45,36,861,"impact","impact_1991-2000",35.089293,-106.680842,0,0,7,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"131","MSB:Fish:43375",1999,8,25,"MSB 43375-1","JAR11735F","JG","GC","07-31-2025",NA,51,40,1203,"impact","impact_1991-2000",35.089293,-106.680842,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"132","MSB:Fish:43375",1999,8,25,"MSB 43375-5","JAR11730F","JG","CLW","07-31-2025",NA,36,28,454,"impact","impact_1991-2000",35.089293,-106.680842,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"133","MSB:Fish:4391",1978,8,16,"MSB 4391-2","JAR11778F","EO","CW","08-04-2025",NA,39,32,525,"impact","impact_1971-1980",34.986117,-106.686021,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"134","MSB:Fish:4391",1978,8,16,"MSB 4391-3","JAR11784F","BP","CW","08-04-2025",NA,39,31,520,"impact","impact_1971-1980",34.986117,-106.686021,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"135","MSB:Fish:4391",1978,8,16,"MSB 4391-5","JAR11775F","BP","JG","08-04-2025","F",43,34,795,"impact","impact_1971-1980",34.986117,-106.686021,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"136","MSB:Fish:4391",1978,8,16,"MSB 4391-4","JAR11781F","EO","EO","08-04-2025",NA,42,34,729,"impact","impact_1971-1980",34.986117,-106.686021,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"137","MSB:Fish:4391",1978,8,16,"MSB 4391-1","JAR11783F","BP","JG","08-04-2025",NA,43,35,816,"impact","impact_1971-1980",34.986117,-106.686021,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"138","MSB:Fish:4781",1977,8,4,"MSB 4781-3","JAR11851F","EO","EO","08-11-2025",NA,32,27,313,"impact","impact_1971-1980",35.133568,-106.693327,0,0,1,0,0,0,0,NA,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0
"139","MSB:Fish:4781",1977,8,4,"MSB 4781-5","JAR11868F","EO","EO","08-11-2025","F",32,26,279,"impact","impact_1971-1980",35.133568,-106.693327,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"140","MSB:Fish:4781",1977,8,4,"MSB 4781-2","JAR11848F","EO","EO","08-11-2025",NA,43,34,764,"impact","impact_1971-1980",35.133568,-106.693327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"141","MSB:Fish:4781",1977,8,4,"MSB 4781-1","JAR11845F","EO","CW","08-11-2025",NA,34,28,411,"impact","impact_1971-1980",35.133568,-106.693327,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,2
"142","MSB:Fish:4781",1977,8,4,"MSB 4781-4","JAR11854F","BP","EO","08-11-2025","F",32,25,222,"impact","impact_1971-1980",35.133568,-106.693327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143","MSB:Fish:5007",1977,7,6,"MSB 5007-3","JAR11867F","EO","CW","08-11-2025",NA,32,25,304,"control","control_1971-1980",35.232431,-106.594272,0,0,0,0,0,0,0,79,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"144","MSB:Fish:5007",1977,7,6,"MSB 5007-5","JAR11864F","EO","CW","08-11-2025",NA,32,25,262,"control","control_1971-1980",35.232431,-106.594272,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
"145","MSB:Fish:5007",1977,7,6,"MSB 5007-3","JAR11862F","EO","CW","08-11-2025",NA,34,27,338,"control","control_1971-1980",35.232431,-106.594272,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"146","MSB:Fish:5007",1977,7,6,"MSB 5007-1","JAR11859F","EO","JG","08-11-2025",NA,47,39,959,"control","control_1971-1980",35.232431,-106.594272,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,15,0,0
"147","MSB:Fish:5007",1977,7,6,"MSB 5007-4","JAR11865F","EO","CW","08-11-2025",NA,35,29,379,"control","control_1971-1980",35.232431,-106.594272,0,0,0,0,0,0,0,19,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"148","MSB:Fish:5250",1986,7,13,"MSB 5250-4","JAR11817F","EO","CW","08-11-2025",NA,35,28,450,"control","control_1981-1990",35.322164,-106.557448,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149","MSB:Fish:5250",1986,7,13,"MSB 5250-5","JAR11820F","BP","CW","08-11-2025",NA,33,26,334,"control","control_1981-1990",35.322164,-106.557448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150","MSB:Fish:5250",1986,7,13,"MSB 5250-3","JAR11822F","BP","CW","08-11-2025",NA,45,36,1024,"control","control_1981-1990",35.322164,-106.557448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151","MSB:Fish:5250",1986,7,13,"MSB 5250-1","JAR11821F","BP","EO","08-11-2025","F",48,39,1206,"control","control_1981-1990",35.322164,-106.557448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"152","MSB:Fish:5250",1986,7,13,"MSB 5250-2","JAR11819F","BP","CW","08-11-2025",NA,51,43,1535,"control","control_1981-1990",35.322164,-106.557448,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153","MSB:Fish:5806",1987,9,9,"MSB 5806-1","JAR11767F","EO","JG","08-01-2025",NA,50,41,1681,"control","control_1981-1990",35.322164,-106.557448,0,0,4,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"154","MSB:Fish:5806",1987,9,9,"MSB 5806-3","JAR11764F","EO","GC","08-01-2025",NA,37,30,562,"control","control_1981-1990",35.322164,-106.557448,0,0,3,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"155","MSB:Fish:5806",1987,9,9,"MSB 5806-2","JAR11770F","JG","GC","08-01-2025",NA,49,40,1490,"control","control_1981-1990",35.322164,-106.557448,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"156","MSB:Fish:5806",1987,9,9,"MSB 5806-5","JAR11761F","EO","EO","08-01-2025",NA,36,29,545,"control","control_1981-1990",35.322164,-106.557448,0,0,4,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,4
"157","MSB:Fish:5806",1987,9,9,"MSB 5806-4","JAR11762F","JG","CW","08-01-2025",NA,41,33,704,"control","control_1981-1990",35.322164,-106.557448,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"158","MSB:Fish:5817",1987,9,10,"MSB 5817-1","JAR11774F","EO","CW","08-04-2025",NA,56,45,1611,"impact","impact_1981-1990",34.905272,-106.685564,0,0,25,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"159","MSB:Fish:5817",1987,9,10,"MSB 5817-3","JAR11780F","EO","CW","08-04-2025",NA,53,43,1548,"impact","impact_1981-1990",34.905272,-106.685564,0,0,5,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"160","MSB:Fish:5817",1987,9,10,"MSB 5817-4","JAR11777F","BP","EO","08-04-2025","F",50,40,1098,"impact","impact_1981-1990",34.905272,-106.685564,0,0,9,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"161","MSB:Fish:5817",1987,9,10,"MSB 5817-5","JAR11782F","EO","CW","08-04-2025",NA,40,33,563,"impact","impact_1981-1990",34.905272,-106.685564,0,0,2,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"162","MSB:Fish:5817",1987,9,10,"MSB 5817-2","JAR11779F","BP","CW","08-04-2025",NA,57,45,1588,"impact","impact_1981-1990",34.905272,-106.685564,0,0,18,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"163","MSB:Fish:5828",1987,9,10,"MSB 5828-5","JAR11771F","EO","CW","08-04-2025",NA,42,33,561,"impact","impact_1981-1990",34.875039,-106.717581,0,0,1,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"164","MSB:Fish:5828",1987,9,10,"MSB 5828-2","JAR11766F","EO","CW","08-04-2025",NA,43,35,813,"impact","impact_1981-1990",34.875039,-106.717581,0,0,4,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"165","MSB:Fish:5828",1987,9,10,"MSB 5282-1","JAR11763F","EO","CW","08-04-2025",NA,49,40,1320,"impact","impact_1981-1990",34.875039,-106.717581,0,0,1,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"166","MSB:Fish:5828",1987,9,10,"MSB 5828-3","JAR11772F","EO","MV","08-04-2025",NA,39,31,514,"impact","impact_1981-1990",34.875039,-106.717581,0,0,0,0,0,0,0,NA,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0
"167","MSB:Fish:5828",1987,9,10,"MSB 5828-4","JAR11769F","BP","JG","08-04-2025","F",37,30,514,"impact","impact_1981-1990",34.875039,-106.717581,0,0,2,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"168","MSB:Fish:611",1949,10,28,"MSB 611-4","JAR11743F","EO","CLW","07-31-2025",NA,51,42,1109,"impact","impact_1941-1950",35.155761,-106.655157,0,0,0,0,0,2,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"169","MSB:Fish:611",1949,10,28,"MSB 611-3","JAR11740F","EO","EO","07-31-2025","F",46,37,785,"impact","impact_1941-1950",35.155761,-106.655157,0,0,2,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"170","MSB:Fish:611",1949,10,28,"MSB 611-5","JAR11738F","EO","EO","07-31-2025","F",38,30,482,"impact","impact_1941-1950",35.155761,-106.655157,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"171","MSB:Fish:611",1949,10,28,"MSB 611-1","JAR11741F","EO","GC","07-31-2025",NA,49,39,957,"impact","impact_1941-1950",35.155761,-106.655157,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"172","MSB:Fish:611",1949,10,28,"MSB 611-2","JAR11746F","EO","GC","07-31-2025",NA,46,37,870,"impact","impact_1941-1950",35.155761,-106.655157,0,0,1,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"173","MSB:Fish:612",1939,1,28,"MSB 612-3","JAR11788F","EO","EO","08-05-2025","F",45,37,858,"impact","impact_1931-1940",35.100259,-106.692107,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"174","MSB:Fish:612",1939,1,28,"MSB 612-5","JAR11789F","EO","CW","08-05-2025",NA,37,30,397,"impact","impact_1931-1940",35.100259,-106.692107,0,0,2,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"175","MSB:Fish:612",1939,1,28,"MSB 612-4","JAR11792F","JG","CW","08-07-2025",NA,38,32,547,"impact","impact_1931-1940",35.100259,-106.692107,0,0,1,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"176","MSB:Fish:612",1939,1,28,"MSB 612-3","JAR11791F","EO","CW","08-05-2025",NA,49,40,1047,"impact","impact_1931-1940",35.100259,-106.692107,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"177","MSB:Fish:612",1939,1,28,"MSB 612-1","JAR11790F","JG","JG","08-05-2025",NA,54,45,1686,"impact","impact_1931-1940",35.100259,-106.692107,12,0,1,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"178","MSB:Fish:613",1938,10,19,"MSB 613-3","JAR11686F","EO","EO","07-28-2025","F",62,49,1963,"impact","impact_1931-1940",35.100259,-106.692107,0,0,8,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"179","MSB:Fish:613",1938,10,19,"MSB 613-2","JAR11683F","BP","GC","07-28-2025",NA,72,57,3631,"impact","impact_1931-1940",35.100259,-106.692107,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"180","MSB:Fish:613",1938,10,19,"MSB 613-1","JAR1180F","EO","CLW","07-28-2025","F",63,52,2583,"impact","impact_1931-1940",35.100259,-106.692107,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"181","MSB:Fish:613",1938,10,19,"MSB 613-4","JAR11678F","BP","JG","07-28-2025",NA,59,48,1838,"impact","impact_1931-1940",35.100259,-106.692107,0,0,1,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"182","MSB:Fish:613",1938,10,19,"MSB 613-5","JAR11677F","EO","CLW","07-28-2025",NA,50,42,1308,"impact","impact_1931-1940",35.100259,-106.692107,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"183","MSB:Fish:622",1939,2,26,"MSB 622-4","JAR11731F","BP","BP","07-29-2025",NA,73,58,4940,"impact","impact_1931-1940",35.100259,-106.692107,0,0,0,0,2,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"184","MSB:Fish:622",1939,2,26,"MSB 622-2","JAR11734F","BP","CLW","07-29-2025",NA,75,59,4394,"impact","impact_1931-1940",35.100259,-106.692107,0,0,8,0,2,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"185","MSB:Fish:622",1939,2,26,"MSB 622-1","JAR11732F","EO","CLW","07-29-2025",NA,70,56,3074,"impact","impact_1931-1940",35.100259,-106.692107,1,0,10,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"186","MSB:Fish:622",1939,2,26,"MSB 622-5","JAR11726F","EO","EO","07-29-2025",NA,50,40,1172,"impact","impact_1931-1940",35.100259,-106.692107,0,0,3,0,0,0,0,NA,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0
"187","MSB:Fish:622",1939,2,26,"MSB 622-3","JAR11729F","EO","JG","07-29-2025",NA,76,60,4034,"impact","impact_1931-1940",35.100259,-106.692107,0,0,1,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"188","MSB:Fish:630",1938,12,2,"MSB 630-4","JAR11752F","EO","GC","08-01-2025",NA,48,38,924,"impact","impact_1931-1940",35.100259,-106.692107,0,0,1,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"189","MSB:Fish:630",1938,12,2,"MSB 630-2","JAR11749F","EO","BP","08-01-2025",NA,49,40,1051,"impact","impact_1931-1940",35.100259,-106.692107,0,0,1,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"190","MSB:Fish:630",1938,12,2,"MSB 630-5","JAR11737F","JG","CLW","08-01-2025",NA,41,35,642,"impact","impact_1931-1940",35.100259,-106.692107,0,0,1,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"191","MSB:Fish:630",1938,12,2,"MSB 630-1","JAR11755F","JG","JG","08-01-2025","F",44,35,722,"impact","impact_1931-1940",35.100259,-106.692107,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"192","MSB:Fish:630",1938,12,2,"MSB 630-3","JAR11758F","JG","CLW","08-01-2025",NA,47,37,965,"impact","impact_1931-1940",35.100259,-106.692107,0,0,3,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"193","MSB:Fish:6303",1988,11,15,"MSB 6303-3","JAR11825F","EO","CW","08-11-2025",NA,60,49,2374,"impact","impact_1981-1990",35.014147,-106.665834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194","MSB:Fish:6303",1988,11,15,"MSB 6303-1","JAR11823F","BP","JG","08-11-2025","F",57,46,2269,"impact","impact_1981-1990",35.014147,-106.665834,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
"195","MSB:Fish:6303",1988,11,15,"MSB 6303-5","JAR11826F","BP","CW","08-11-2025",NA,55,44,1739,"impact","impact_1981-1990",35.014147,-106.665834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"196","MSB:Fish:6303",1988,11,15,"MSB 6303-4","JAR11824F","BP","CW","08-11-2025",NA,61,51,2381,"impact","impact_1981-1990",35.014147,-106.665834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197","MSB:Fish:6303",1988,11,15,"MSB 6303-2","JAR11827F","EO","CW","08-11-2025",NA,53,43,1222,"impact","impact_1981-1990",35.014147,-106.665834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198","MSB:Fish:632",1959,2,5,"MSB 632-3","JAR11796F","JG","CW","08-04-2025","F",51,40,1082,"impact","impact_1951-1960",34.987044,-106.690293,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"199","MSB:Fish:632",1939,2,5,"MSB 632-2","JAR11794F","JG","CW","08-04-2025",NA,41,33,615,"impact","impact_1951-1960",34.987044,-106.690293,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"200","MSB:Fish:632",1939,2,5,"MSB 632-1","JAR11793F","JG","CLW","08-04-2025","F",56,48,2023,"impact","impact_1951-1960",34.987044,-106.690293,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,3,0,0,0,0,0,0,0,0
"201","MSB:Fish:632",1959,2,5,"MSB 632-5","JAR11797F","JG","MV","08-04-2025",NA,75,62,4419,"impact","impact_1951-1960",34.987044,-106.690293,0,0,9,2,0,0,0,NA,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"202","MSB:Fish:632",1939,2,5,"MSB 632-2","JAR11794F","JG","CW","08-04-2025",NA,67,56,3607,"impact","impact_1951-1960",34.987044,-106.690293,0,0,1,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"203","MSB:Fish:637",1941,9,14,"MSB 637-4","JAR11801F","EO","JG","08-05-2025",NA,37,29,335,"impact","impact_1941-1950",35.096748,-106.692027,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"204","MSB:Fish:637",1941,9,14,"MSB 637-5","JAR11800F","JG","CW","08-05-2025",NA,36,30,346,"impact","impact_1941-1950",35.096748,-106.692027,0,0,1,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"205","MSB:Fish:637",1941,9,14,"MSB 637-3","JAR11798F","JG","JG","08-05-2025",NA,38,33,509,"impact","impact_1941-1950",35.096748,-106.692027,0,0,1,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"206","MSB:Fish:637",1941,9,14,"MSB 637-2","JAR11803F","EO","EO","08-05-2025","F",41,33,462,"impact","impact_1941-1950",35.096748,-106.692027,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,0
"207","MSB:Fish:637",1941,9,14,"MSB 637-1","JAR11806F","JG","CW","08-05-2025",NA,52,45,1192,"impact","impact_1941-1950",35.096748,-106.692027,0,0,2,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"208","MSB:Fish:646",1939,6,13,"MSB 646-3","JAR11842F","EO","BP","08-11-2025",NA,46,37,1079,"impact","impact_1931-1940",35.197329,-106.642983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
